,Pressure,Call_ROI
915,0.5,-0.21875000000000006
916,0.5,-0.24561403508771934
917,0.5,0.1290322580645161
918,0.5,-0.17073170731707313
919,0.5,-0.46511627906976744
920,0.4,-0.2972972972972973
921,0.5,-0.58
922,0.5,-0.3885714285714286
923,0.5,0.2735849056603774
924,0.5,0.1711711711711712
925,0.6,-0.45038167938931295
926,0.5,-0.42056074766355134
927,0.6,0.0
928,0.4,-0.06008583690987129
929,0.5,0.40625
930,0.5,0.646825396825397
931,0.6,0.6511627906976744
932,0.6,-0.019999999999999928
933,0.7,-0.14814814814814828
934,0.6,-0.20000000000000004
935,0.6,-0.3626373626373627
936,0.6,-0.34615384615384615
937,0.6,-0.5108695652173914
938,0.6,-0.3116883116883117
939,0.4,-0.7619047619047619
940,0.4,0.25
941,0.4,-0.07070707070707066
942,0.5,-0.045045045045045085
943,0.5,-0.6224489795918368
944,0.4,-0.7078651685393258
945,0.5,-0.3448275862068966
946,0.5,-0.7878787878787878
947,0.5,-0.7666666666666666
948,0.6,-0.676470588235294
949,0.4,-0.23529411764705876
950,0.4,-0.9473684210526315
951,0.5,-0.5172413793103449
952,0.5,-0.3243243243243244
953,0.5,-0.2589285714285715
954,0.6,0.01010101010101011
955,0.6,-0.062499999999999944
956,0.5,-0.10185185185185193
957,0.7,-0.3805970149253732
958,0.6,-0.38461538461538464
959,0.3,-0.5
960,0.6,-0.30000000000000004
961,0.6,-0.12195121951219502
962,0.5,-0.1666666666666667
963,0.4,-0.15384615384615388
964,0.4,-0.040000000000000036
965,0.6,-0.5789473684210527
966,0.5,-0.034482758620689495
967,0.4,-0.01754385964912263
968,0.5,-0.07462686567164185
969,0.5,-0.12328767123287668
970,0.3,-0.3142857142857143
971,0.3,-0.38888888888888884
972,0.4,-0.2652173913043478
973,0.4,-0.07853403141361252
974,0.6,0.7535545023696685
975,0.5,0.675
976,0.4,0.13186813186813187
977,0.6,0.29411764705882354
978,0.6,-0.2786885245901639
979,0.5,-0.14705882352941177
980,0.4,-0.19672131147540983
981,0.5,0.12101910828025474
982,0.4,-0.6338028169014084
983,0.5,-0.6296296296296297
984,0.5,-0.5798816568047337
985,0.5,-0.5769230769230769
986,0.4,-0.5174825174825175
987,0.5,-0.393103448275862
988,0.6,-0.13291139240506325
989,0.4,1.0172413793103448
990,0.5,-0.5454545454545455
991,0.5,-0.8285714285714285
992,0.5,-0.38709677419354843
993,0.5,-0.38709677419354843
994,0.5,-0.1333333333333333
995,0.5,0.06521739130434799
996,0.5,-0.11764705882352935
997,0.4,-0.05128205128205122
998,0.5,-0.08000000000000007
999,0.5,-0.13207547169811323
1000,0.5,-0.07042253521126761
1001,0.5,-0.14848484848484841
1002,0.5,-0.421875
1003,0.4,0.12727272727272732
1004,0.6,-0.9512195121951219
1005,0.4,-0.26399999999999996
1006,0.5,-0.40740740740740744
1007,0.4,-0.2956521739130434
1008,0.5,-0.4076923076923077
1009,0.6,0.11764705882352934
1010,0.5,-0.030534351145038195
1011,0.5,-0.32499999999999996
1012,0.3,-0.25000000000000006
1013,0.4,-0.625
1014,0.6,-0.35294117647058815
1015,0.6,0.08536585365853666
1016,0.3,0.3548387096774193
1017,0.4,-0.4
1018,0.4,-0.4545454545454546
1019,0.4,-0.6666666666666666
1020,0.3,-0.8333333333333334
1021,0.5,-0.3037974683544304
1022,0.5,-0.07352941176470594
1023,0.4,-0.2617801047120419
1024,0.6,-0.5872340425531916
1025,0.6,-0.5025906735751295
1026,0.5,-0.4972677595628415
1027,0.5,-0.25000000000000006
1028,0.5,-0.25000000000000006
1029,0.5,-0.21428571428571416
1030,0.5,-0.3056994818652849
1031,0.5,-0.28645833333333326
1032,0.4,-0.18367346938775517
1033,0.5,-0.5583333333333333
1034,0.5,-0.43396226415094336
1035,0.5,-0.1111111111111112
1036,0.6,-0.8461538461538461
1037,0.4,-0.7222222222222222
1038,0.5,-0.42372881355932207
1039,0.6,-0.2916666666666667
1040,0.4,-0.27753303964757714
1041,0.3,-0.628169014084507
1042,0.5,-0.3539823008849557
1043,0.5,-0.04273504273504258
1044,0.5,-0.6818181818181819
1045,0.5,-0.640625
1046,0.5,-0.6029411764705882
1047,0.5,-0.3181818181818181
1048,0.5,-0.21568627450980388
1049,0.5,-0.2941176470588235
1050,0.5,-0.2413793103448275
1051,0.6,-0.7999999999999999
1052,0.5,-0.7500000000000001
1053,0.5,-0.6666666666666666
1054,0.7,-0.47619047619047616
1055,0.3,-0.7
1056,0.6,-0.4166666666666667
1057,0.6,-0.375
1058,0.5,0.3064516129032258
1059,0.5,0.0
1060,0.5,-0.25806451612903236
1061,0.4,-0.9473684210526315
1062,0.4,-0.9166666666666666
1063,0.5,-1.0
1064,0.3,-1.0
1065,0.4,-0.5
1066,0.6,-0.11353711790393023
1067,0.3,0.12499999999999986
1068,0.5,-0.030837004405286274
1069,0.5,0.18604651162790695
1070,0.4,0.0
1071,0.5,-0.25581395348837205
1072,0.6,1.2916666666666667
1073,0.6,2.2
1074,0.4,4.124999999999999
1075,0.6,1.8510638297872337
1076,0.5,0.6363636363636362
1077,0.9,-0.4576271186440678
1078,0.6,-0.3636363636363637
1079,0.6,-0.4
1080,0.5,-0.46153846153846156
1081,0.4,-0.4166666666666667
1082,0.4,-0.5441176470588235
1083,0.4,-0.7058823529411765
1084,0.4,0.0
1085,0.4,-0.30434782608695643
1086,0.4,-0.27999999999999997
1087,0.4,-0.16666666666666663
1088,0.2,-0.888888888888889
1089,0.3,-0.9
1090,0.4,-0.7142857142857143
1091,0.4,-0.7368421052631579
1092,0.4,-0.25000000000000006
1093,0.6,-0.27272727272727276
1094,0.5,-0.11764705882352938
1095,0.6,-0.38095238095238093
1096,0.5,-0.28571428571428564
1097,0.5,-0.15789473684210517
1098,0.4,0.06451612903225798
1099,0.4,-0.7368421052631579
1100,0.6,-0.4594594594594595
1101,0.1,0.7142857142857143
1102,0.5,-0.6859504132231404
1103,0.9,-0.9631578947368421
1104,0.6,-0.7297297297297297
1105,0.5,-0.7272727272727273
1106,0.5,-0.4285714285714285
1107,0.5,0.1499999999999999
1108,0.5,-0.10344827586206891
1109,0.5,-0.1724137931034483
1110,0.5,-0.3
1111,0.5,-0.35031847133757965
1112,0.4,-0.10569105691056901
1113,0.7,-0.3509933774834437
1114,0.5,-0.2184873949579831
1115,0.4,-0.16666666666666663
1116,0.5,-0.5
1117,0.3,0.36842105263157904
1118,0.4,-0.04545454545454549
1119,0.4,0.1333333333333333
1120,0.4,0.3333333333333333
1121,0.6,-0.631578947368421
1122,0.6,-0.5757575757575758
1123,0.6,-0.39999999999999997
1124,0.5,-0.4457831325301204
1125,0.5,-0.4277456647398844
1126,0.4,-0.5363636363636364
1127,0.5,-0.4685714285714285
1128,0.5,-0.08053691275167778
1129,0.4,0.08080808080808088
1130,0.6,-0.16556291390728478
1131,0.8,-0.29787234042553196
1132,0.4,-0.07142857142857138
1133,0.4,-0.0869565217391305
1134,0.4,-0.14130434782608695
1135,0.4,0.01111111111111112
1136,0.4,0.20253164556962014
1137,0.4,0.20253164556962014
1138,0.4,0.5633802816901411
1139,0.5,0.08235294117647067
1140,0.6,-0.2298850574712643
1141,0.5,-0.03750000000000003
1142,0.5,-0.035714285714285615
1143,0.6,-0.5436241610738255
1144,0.5,-0.546875
1145,0.4,-0.5660377358490567
1146,0.5,-0.11504424778761053
1147,0.6,0.44230769230769224
1148,0.6,0.5784313725490197
1149,0.6,-0.4117647058823529
1150,0.6,-0.5
1151,0.5,-0.5625
1152,0.6,-0.5625
1153,0.3,-0.6666666666666666
1154,0.4,-0.7
1155,0.4,-0.38095238095238093
1156,0.4,-0.5
1157,0.6,1.5671641791044773
1158,0.7,1.7380952380952381
1159,0.3,1.9999999999999998
1160,0.6,0.023255813953488393
1161,0.3,-0.5833333333333334
1162,0.6,-0.7142857142857143
1163,0.6,-0.8
1164,0.4,-0.6666666666666666
1165,0.3,-0.875
1166,0.3,-0.4285714285714285
1167,0.4,-0.7142857142857143
1168,0.4,-0.6
1169,0.4,-0.7692307692307692
1170,0.4,-0.4166666666666667
1171,0.4,-0.5
1172,0.5,-0.4285714285714285
1173,0.4,-0.28571428571428564
1174,0.6,-0.30434782608695643
1175,0.5,-0.3287671232876712
1176,0.5,-0.6595744680851063
1177,0.4,-0.59375
1178,0.3,-0.27338129496402874
1179,0.4,0.15625
1180,0.4,0.3709677419354838
1181,0.4,0.4347826086956523
1182,0.5,0.12318840579710157
1183,0.5,0.17557251908396945
1184,0.4,-0.9857142857142858
1185,0.4,-0.9814814814814815
1186,0.4,-0.9642857142857143
1187,0.4,0.8269230769230769
1188,0.4,0.8000000000000002
1189,0.6,-0.99
1190,0.6,-0.3478260869565216
1191,0.5,-0.30386740331491713
1192,0.5,-0.31578947368421045
1193,0.6,-0.4108108108108108
1194,0.6,-0.5789473684210527
1195,0.5,-0.31034482758620685
1196,0.5,-0.3071895424836601
1197,0.6,-0.3964497041420118
1198,0.5,-0.4230769230769231
1199,0.5,0.04545454545454529
1200,0.4,-0.050000000000000044
1201,0.6,-0.04761904761904766
1202,0.5,0.2352941176470589
1203,0.5,-0.20000000000000004
1204,0.6,-0.6842105263157894
1205,0.6,-0.8
1206,0.7,-0.6896551724137931
1207,0.4,-0.6666666666666667
1208,0.3,0.0
1209,0.4,-0.3636363636363637
1210,0.5,-0.5833333333333334
1211,0.4,-0.5555555555555556
1212,0.5,-0.4032258064516129
1213,0.5,-0.546875
1214,0.5,-0.25
1215,0.6,-0.054545454545454515
1216,0.5,0.10743801652892572
1217,0.5,0.1688311688311689
1218,0.5,0.18367346938775497
1219,0.5,-0.4519774011299435
1220,0.5,-0.7134502923976608
1221,0.6,-0.6055045871559633
1222,0.4,-0.4864864864864865
1223,0.6,-0.6973684210526316
1224,0.5,-0.356687898089172
1225,0.5,-0.4353233830845771
1226,0.6,-0.24281150159744402
1227,0.5,-0.36059479553903345
1228,0.4,-0.5654450261780105
1229,0.5,-0.5969696969696969
1230,0.6,-0.7391304347826086
1231,0.5,-0.75
1232,0.4,-0.3684210526315789
1233,0.5,-0.09090909090909098
1234,0.5,0.0
1235,0.6,-0.15000000000000002
1236,0.6,-0.2631578947368421
1237,0.6,0.06666666666666672
1238,0.4,-0.5384615384615385
1239,0.4,-0.5
1240,0.4,-0.5833333333333334
1241,0.6,-0.2777777777777778
1242,0.7,-0.11111111111111108
1243,0.6,0.1333333333333333
1244,0.5,-0.3823529411764707
1245,0.5,-0.27338129496402874
1246,0.5,-0.3550724637681159
1247,0.6,-0.1384615384615384
1248,0.5,-0.3670886075949367
1249,0.5,-0.3786407766990291
1250,0.5,-0.1914893617021276
1251,0.4,-0.6666666666666666
1252,0.5,-0.59375
1253,0.4,-0.625
1254,0.5,-0.5666666666666667
1255,0.5,-0.4444444444444445
1256,0.5,-0.46153846153846156
1257,0.5,-0.625
1258,0.5,-0.7142857142857143
1259,0.5,-0.8
1260,0.6,-0.8
1261,0.7,-0.7857142857142857
1262,0.6,-0.625
1263,0.6,-0.19999999999999996
1264,0.5,0.15384615384615388
1265,0.5,0.25714285714285723
1266,0.5,-0.5483870967741936
1267,0.6,-0.3421052631578947
1268,0.5,-0.2727272727272727
1269,0.6,-0.7719298245614036
1270,0.6,-0.9833333333333334
1271,0.5,0.125
1272,0.5,-0.25862068965517243
1273,0.6,-0.33333333333333337
1274,0.6,-0.19999999999999996
1275,0.6,-0.30000000000000004
1276,0.5,-0.8333333333333334
1277,0.5,-0.9574468085106382
1278,0.4,-0.8857142857142858
1279,0.5,-0.8709677419354839
1280,0.5,-0.6875
1281,0.5,0.6666666666666667
1282,0.5,0.24000000000000005
1283,0.7,-0.9642857142857142
1284,0.5,-0.975
1285,0.4,-0.7352941176470588
1286,0.3,-0.14814814814814817
1287,0.3,0.3285714285714287
1288,0.5,-0.4864864864864865
1289,0.5,-0.47058823529411764
1290,0.5,-0.6486486486486487
1291,0.5,-0.8064516129032258
1292,0.5,-0.6428571428571428
1293,0.7,-0.07692307692307698
1294,0.6,0.0
1295,0.6,0.0
1296,0.2,1.6666666666666667
1297,0.3,0.0
1298,0.4,-0.33333333333333326
1299,0.5,-0.4285714285714285
1300,0.5,-0.4285714285714285
1301,0.5,-0.09999999999999998
1302,0.5,-0.4375
1303,0.4,0.040000000000000036
1304,0.5,-0.25806451612903236
1305,0.5,-0.07407407407407414
1306,0.5,-0.3448275862068966
1307,0.5,-0.6511627906976744
1308,0.3,-0.31000000000000005
1309,0.3,-0.31192660550458723
1310,0.3,-0.17346938775510198
1311,0.5,-0.4666666666666666
1312,0.6,-0.27999999999999997
1313,0.3,-0.5
1314,0.5,-0.631578947368421
1315,0.5,-0.13636363636363646
1316,0.4,-0.16666666666666663
1317,0.6,0.10526315789473695
1318,0.5,-0.3691275167785235
1319,0.4,-0.5045871559633027
1320,0.5,-0.1333333333333333
1321,0.4,0.14545454545454536
1322,0.4,-0.9354838709677419
1323,0.6,-0.03448275862068969
1324,0.3,0.0
1325,0.3,0.0
1326,0.3,0.1333333333333333
1327,0.5,-0.7142857142857143
1328,0.5,-0.75
1329,0.6,-0.3484848484848485
1330,0.6,-0.2
1331,0.5,-0.5135135135135135
1332,0.4,0.01734104046242776
1333,0.5,-0.5
1334,0.5,-0.5
1335,0.5,0.0
1336,0.6,-0.2222222222222223
1337,0.6,-0.37500000000000006
1338,0.5,-0.7791666666666667
1339,0.6,0.030303030303030328
1340,0.6,-0.02985074626865674
1341,0.6,1.0
1342,0.3,0.41304347826086957
1343,0.4,0.10714285714285703
1344,0.4,-0.3125
1345,0.4,-0.3125
1346,0.6,-0.17857142857142858
1347,0.6,-0.20833333333333334
1348,0.5,-0.5
1349,0.5,-0.4117647058823529
1350,0.4,-0.16363636363636366
1351,0.4,-0.24223602484472057
1352,0.4,-0.2292993630573249
1353,0.5,-0.038674033149171304
1354,0.5,0.24475524475524482
1355,0.5,0.5156249999999999
1356,0.5,-0.6585365853658537
1357,0.5,-0.7105263157894737
1358,0.4,-0.4857142857142857
1359,0.5,-0.5263157894736842
1360,0.4,-0.5757575757575758
1361,0.5,0.10256410256410255
1362,0.4,-0.1379310344827586
1363,0.4,-0.4131147540983606
1364,0.6,-0.638235294117647
1365,0.4,-0.2127659574468085
1366,0.5,-0.8
1367,0.6,-0.6538461538461539
1368,0.5,1.4375
1369,0.6,0.7631578947368421
1370,0.5,0.09090909090909079
1371,0.5,-0.5
1372,0.5,-0.5357142857142857
1373,0.5,0.09541984732824427
1374,0.5,-0.4223300970873787
1375,0.6,-0.35390946502057613
1376,0.6,0.18367346938775497
1377,0.5,0.619047619047619
1378,0.5,0.1
1379,0.5,-0.29687500000000006
1380,0.5,-0.25
1381,0.6,-0.20754716981132068
1382,0.5,-0.24242424242424238
1383,0.5,-0.7777777777777777
1384,0.5,-0.7999999999999999
1385,0.3,-0.7500000000000001
1386,0.5,-0.03424657534246575
1387,0.5,0.375
1388,0.5,0.025641025641025664
1389,0.6,-0.961038961038961
1390,0.6,1.541899441340782
1391,0.6,-0.20000000000000004
1392,0.6,-0.07653061224489792
1393,0.6,0.09659090909090905
1394,0.5,-0.6886792452830188
1395,0.4,-0.6753926701570682
1396,0.4,-0.3362831858407079
1397,0.5,-0.49193548387096775
1398,0.4,-0.5299145299145298
1399,0.6,-0.6882352941176471
1400,0.5,-0.006644518272425343
1401,0.5,-0.02405498281786951
1402,0.7,-0.14062499999999994
1403,0.5,-0.12698412698412692
1404,0.5,-0.135593220338983
1405,0.4,-0.6666666666666666
1406,0.2,-0.7272727272727273
1407,0.5,-0.875
1408,0.1,-0.8181818181818182
1409,0.1,-0.9
1410,0.4,-0.4273504273504273
1411,0.4,-0.26347305389221554
1412,0.5,-0.34306569343065696
1413,0.4,-0.07936507936507943
1414,0.4,-0.3977272727272727
1415,0.5,-0.7094017094017093
1416,0.6,-0.0751879699248121
1417,0.5,-0.13432835820895528
1418,0.5,-0.12352941176470586
1419,0.5,0.12698412698412695
1420,0.4,0.0935960591133007
1421,0.5,0.32535885167464124
1422,0.5,0.16831683168316824
1423,0.5,-0.10256410256410255
1424,0.6,-0.5
1425,0.5,-0.12238805970149258
1426,0.5,-0.3698630136986301
1427,0.8,-0.3636363636363637
1428,0.5,-0.5833333333333334
1429,0.4,-0.29411764705882354
1430,0.6,-0.36
1431,0.5,-0.4117647058823529
1432,0.4,-0.1250000000000001
1433,0.6,-0.391304347826087
1434,0.5,-0.202247191011236
1435,0.5,-0.03947368421052635
1436,0.5,0.0
1437,0.4,-0.21666666666666667
1438,0.5,-0.35937500000000006
1439,0.5,-0.5084745762711864
1440,0.5,-0.34920634920634924
1441,0.5,-0.5882352941176471
1442,0.5,0.17647058823529405
1443,0.5,-0.0169491525423729
1444,0.4,-0.021739130434782625
1445,0.5,0.13157894736842105
1446,0.5,0.12499999999999997
1447,0.5,-0.22058823529411764
1448,0.6,-0.023041474654377798
1449,0.4,-0.1338028169014084
1450,0.5,0.016393442622950834
1451,0.5,0.2722222222222222
1452,0.5,0.8431372549019607
1453,0.4,0.5283018867924528
1454,0.4,-0.23232323232323232
1455,0.5,-0.5298507462686567
1456,0.5,-0.47154471544715443
1457,0.5,0.4191616766467067
1458,0.5,-0.00680272108843538
1459,0.5,-0.45
1460,0.1,-0.5
1461,0.1,-1.0
1462,0.6,-0.3191489361702127
1463,0.5,-0.2051282051282051
1464,0.5,-0.4285714285714285
1465,0.6,-0.6333333333333333
1466,0.5,-0.4166666666666667
1467,0.5,-0.47826086956521735
1468,0.4,0.07692307692307682
1469,0.4,0.3461538461538461
1470,0.4,-0.4680851063829787
1471,0.5,-0.45138888888888884
1472,0.4,-0.4883720930232558
1473,0.7,-0.3838862559241706
1474,0.5,-0.12080536912751674
1475,0.5,-0.4140625
1476,0.5,-0.5
1477,0.6,-0.505
1478,0.5,-0.5783132530120482
1479,0.6,-0.48087431693989074
1480,0.6,-0.375
1481,0.5,0.8333333333333334
1482,0.6,-0.8260869565217391
1483,0.5,-0.14285714285714288
1484,0.5,-0.24999999999999994
1485,0.5,-0.41379310344827586
1486,0.4,-0.4285714285714285
1487,0.4,-0.07407407407407414
1488,0.5,-0.14285714285714282
1489,0.6,0.21212121212121218
1490,0.5,-0.07407407407407414
1491,0.5,-0.1379310344827586
1492,0.3,-0.5
1493,0.5,-0.851063829787234
1494,0.5,-0.76
1495,0.5,0.0
1496,0.5,-0.31428571428571433
1497,0.4,-0.39999999999999997
1498,0.5,-0.5555555555555556
1499,0.5,-0.30769230769230765
1500,0.5,-0.4857142857142857
1501,0.6,-0.7272727272727273
1502,0.5,-0.7692307692307692
1503,0.5,0.09090909090909079
1504,0.6,-0.2222222222222223
1505,0.6,-0.2222222222222223
1506,0.5,-0.18918918918918923
1507,0.3,-0.6666666666666666
1508,0.3,-0.7500000000000001
1509,0.3,-0.8333333333333334
1510,0.4,-0.8571428571428572
1511,0.4,-0.8571428571428572
1512,0.4,-0.8
1513,0.7,0.823529411764706
1514,0.7,0.3809523809523809
1515,0.7,0.4285714285714285
1516,0.5,-0.2758620689655172
1517,0.5,-0.3220338983050848
1518,0.5,-0.32812500000000006
1519,0.5,-0.5818181818181819
1520,0.5,-0.6666666666666667
1521,0.5,-0.22448979591836743
1522,0.5,-0.1111111111111112
1523,0.6,-0.7878787878787878
1524,0.5,-0.5909090909090909
1525,0.6,-0.47916666666666663
1526,0.4,-0.627906976744186
1527,0.5,-0.4473684210526315
1528,0.4,0.07692307692307682
1529,0.4,-0.7142857142857143
1530,0.5,-0.4274809160305344
1531,0.5,-0.44800000000000006
1532,0.4,-0.6470588235294118
1533,0.5,0.0
1534,0.5,-0.19999999999999996
1535,0.6,-0.19999999999999996
1536,0.7,-0.7142857142857143
1537,0.5,-0.5182481751824818
1538,0.5,-0.3649635036496351
1539,0.5,-0.47014925373134336
1540,0.5,-0.4076923076923077
1541,0.6,-0.13138686131386873
1542,0.5,-0.2032520325203252
1543,0.5,0.14285714285714277
1544,0.5,0.5555555555555555
1545,0.4,-0.410958904109589
1546,0.4,0.641509433962264
1547,0.4,0.5833333333333334
1548,0.9,0.29729729729729726
1549,0.6,0.4074074074074072
1550,0.7,0.08035714285714272
1551,0.5,-0.340909090909091
1552,0.4,0.3406593406593406
1553,0.5,0.5656565656565656
1554,0.5,0.5106382978723403
1555,0.5,0.2473118279569891
1556,0.5,0.1340206185567011
1557,0.4,-0.07142857142857134
1558,0.5,-0.19444444444444453
1559,0.5,-0.16666666666666663
1560,0.5,-0.2234848484848486
1561,0.4,0.050458715596330216
1562,0.5,-0.29608938547486036
1563,0.6,-0.3105022831050228
1564,0.5,0.6271186440677965
1565,0.4,-0.701923076923077
1566,0.6,-0.5263157894736842
1567,0.4,-0.46376811594202894
1568,0.4,-0.5757575757575757
1569,0.5,0.24999999999999994
1570,0.5,0.625
1571,0.5,-0.4444444444444445
1572,0.5,-0.3548387096774194
1573,0.4,-0.5
1574,0.3,-0.6086956521739131
1575,0.4,-0.5483870967741936
1576,0.4,-0.6842105263157894
1577,0.4,-0.5
1578,0.6,-0.3125
1579,0.5,-0.21052631578947364
1580,0.4,-0.1250000000000001
1581,0.4,-0.1250000000000001
1582,0.3,0.9166666666666666
1583,0.4,-0.2972972972972973
1584,0.5,-0.918918918918919
1585,0.5,-0.975
1586,0.3,-0.9782608695652175
1587,0.5,0.1601941747572816
1588,0.4,0.1437125748502994
1589,0.4,0.05555555555555548
1590,0.4,0.36315789473684207
1591,0.6,0.350210970464135
1592,0.4,-0.006172839506172844
1593,0.7,-0.4042553191489361
1594,0.6,-0.4545454545454546
1595,0.5,-0.08467741935483869
1596,0.5,0.008163265306122455
1597,0.5,0.22553191489361693
1598,0.5,-0.42129629629629634
1599,0.5,-0.5544554455445545
1600,0.7,-0.25
1601,0.8,-0.37037037037037035
1602,0.9,-0.6333333333333334
1603,0.8,-0.56
1604,0.4,-0.125
1605,0.4,-0.43902439024390244
1606,0.3,-0.44827586206896547
1607,0.5,-0.6551724137931034
1608,0.4,-0.6923076923076923
1609,0.4,-0.8181818181818182
1610,0.4,-0.6896551724137931
1611,0.4,-0.5454545454545454
1612,0.4,-0.2666666666666666
1613,0.6,-0.20833333333333334
1614,0.4,-0.28571428571428564
1615,0.4,-0.6923076923076923
1616,0.6,-0.5238095238095238
1617,0.5,-0.5348837209302326
1618,0.4,-0.3793103448275862
1619,0.5,-0.17391304347826084
1620,0.5,-0.2926829268292683
1621,0.5,-0.467741935483871
1622,0.2,-0.5333333333333333
1623,0.5,-0.6225165562913907
1624,0.3,-0.8571428571428572
1625,0.2,-0.8571428571428572
1626,0.4,-0.050000000000000044
1627,0.4,-0.17647058823529416
1628,0.4,-0.3684210526315789
1629,0.5,-0.22727272727272735
1630,0.4,-0.1333333333333333
1631,0.4,-0.55
1632,0.5,-0.8
1633,0.5,-0.7894736842105263
1634,0.5,-0.6470588235294118
1635,0.3,-0.040000000000000036
1636,0.3,0.03846153846153849
1637,0.9,-0.33333333333333337
1638,0.5,-0.04615384615384613
1639,0.3,-0.5
1640,0.3,-0.6666666666666666
1641,0.3,-0.6666666666666666
1642,0.3,-0.7500000000000001
1643,0.3,-0.6666666666666666
1644,0.9,-0.8571428571428572
1645,0.5,-0.5307262569832403
1646,0.4,-0.5030674846625767
1647,0.4,-0.5140845070422535
1648,0.6,-0.30143540669856456
1649,0.5,0.012195121951219523
1650,0.4,-0.42056074766355145
1651,0.5,-0.3428571428571429
1652,0.4,-0.21875000000000006
1653,0.7,-0.1319148936170213
1654,0.4,0.026490066225165587
1655,0.5,-0.11999999999999998
1656,0.6,0.3112244897959183
1657,0.5,-0.4471544715447154
1658,0.5,-0.3301886792452831
1659,0.5,-0.4350515463917525
1660,0.5,-0.2804878048780487
1661,0.5,-0.625
1662,0.5,-0.7000000000000001
1663,0.5,-0.5660377358490566
1664,0.4,-0.24242424242424238
1665,0.6,-0.3269230769230769
1666,0.5,-0.6000000000000001
1667,0.5,-0.6571428571428571
1668,0.4,-0.06551724137931032
1669,0.5,-0.12131147540983596
1670,0.5,-0.23692307692307693
1671,0.5,-0.3018867924528301
1672,0.5,-0.3
1673,0.4,-0.7741935483870969
1674,0.6,-0.41975308641975306
1675,0.5,0.10937499999999989
1676,0.5,-0.141025641025641
1677,0.6,-0.6923076923076923
1678,0.5,-0.7272727272727273
1679,0.6,-0.6666666666666666
1680,0.5,-0.5
1681,0.4,-0.8333333333333334
1682,0.3,-0.8333333333333334
1683,0.5,-0.4
1684,0.3,-0.9523809523809523
1685,0.7,-0.8695652173913043
1686,0.7,-0.9148936170212765
1687,0.5,0.22033898305084743
1688,0.6,0.42348754448398573
1689,0.4,-0.18032786885245905
1690,0.5,-0.19672131147540983
1691,0.5,-0.46969696969696967
1692,0.4,-0.4852941176470588
1693,0.5,-0.48275862068965514
1694,0.4,-0.5428571428571428
1695,0.6,-0.5833333333333334
1696,0.5,-0.6666666666666667
1697,0.5,-0.23863636363636367
1698,0.5,-0.3051282051282051
1699,0.4,-0.253125
1700,0.7,-0.6585365853658537
1701,0.7,-0.18181818181818185
1702,0.7,-0.27999999999999997
1703,0.6,-0.04761904761904766
1704,0.6,0.0
1705,0.4,1.285714285714286
1706,0.4,1.615384615384615
1707,0.5,-0.5853658536585366
1708,0.5,-0.5135135135135135
1709,0.6,-0.5
1710,0.5,-0.2380952380952381
1711,0.5,-0.239344262295082
1712,0.6,-0.10000000000000002
1713,0.6,0.0684931506849315
1714,0.4,0.30434782608695654
1715,0.4,0.1379310344827586
1716,0.5,-0.35537190082644626
1717,0.4,-0.14285714285714288
1718,0.4,-0.18181818181818185
1719,0.5,-0.24000000000000005
1720,0.4,-0.09090909090909098
1721,0.4,-0.1918367346938776
1722,0.5,-0.0896860986547086
1723,0.5,-0.09170305676855893
1724,0.5,0.11274509803921567
1725,0.6,0.22448979591836726
1726,0.5,-0.4285714285714286
1727,0.6,-0.4285714285714286
1728,0.6,-0.4210526315789473
1729,0.6,-0.5
1730,0.6,-0.9473684210526315
1731,0.4,-0.7714285714285715
1732,0.3,-0.8571428571428572
1733,0.5,-0.8125
1734,0.5,-0.7857142857142857
1735,0.5,-0.45454545454545453
1736,0.4,-0.7272727272727273
1737,0.5,-0.71875
1738,0.5,-0.47619047619047616
1739,0.5,0.0370370370370369
1740,0.5,0.0
1741,0.5,-0.5217391304347827
1742,0.5,0.45683453237410077
1743,0.4,0.9181034482758623
1744,0.5,1.032786885245902
1745,0.5,-0.6975806451612904
1746,0.5,-0.2500000000000001
1747,0.5,-0.23255813953488372
1748,0.5,-0.2195121951219511
1749,0.6,-0.2741935483870968
1750,0.5,-0.3269230769230769
1751,0.6,-0.21875000000000006
1752,0.5,-0.20689655172413796
1753,0.5,-0.21666666666666665
1754,0.3,-0.10526315789473682
1755,0.3,0.0
1756,0.4,-0.09523809523809532
1757,0.5,1.727272727272727
1758,0.2,-0.8181818181818182
1759,0.6,-0.25000000000000006
1760,0.6,-0.5
1761,0.5,-0.676470588235294
1762,0.5,-0.33333333333333326
1763,0.5,-0.5833333333333334
1764,0.3,-0.2962962962962964
1765,0.5,-0.5384615384615385
1766,0.3,0.29411764705882343
1767,0.7,-0.979591836734694
1768,0.3,-0.888888888888889
1769,0.6,-0.4117647058823529
1770,0.6,-0.37500000000000006
1771,0.6,-0.5270270270270271
1772,0.6,-0.4253731343283582
1773,0.5,-0.4035087719298245
1774,0.7,-0.09345794392523372
1775,0.6,-0.008695652173913052
1776,0.7,-0.07476635514018698
1777,0.5,0.2608695652173912
1778,0.6,0.08620689655172423
1779,0.7,-0.515625
1780,0.7,-0.9782608695652175
1781,0.5,-0.9411764705882353
1782,0.4,-0.4166666666666667
1783,0.4,-0.5
1784,0.4,-0.5384615384615385
1785,0.7,-0.21052631578947364
1786,0.6,-0.4166666666666667
1787,0.5,-0.4
