,Symbol,Date,Pressure,Call_Open_Int,Put_Open_Int,Call_ROI,Put_ROI
1752,CTRP,2016-10-10,0.5,920.0,44.0,-0.20689655172413796,0.09259259259259259
1753,CTRP,2016-10-11,0.5,963.0,290.0,-0.21666666666666665,0.11320754716981142
1754,CTL,2016-10-14,0.3,3172.0,995.0,-0.10526315789473682,-0.5
1755,CTL,2016-10-18,0.3,3326.0,995.0,0.0,-0.6216216216216217
1756,CTL,2016-10-19,0.4,3326.0,1005.0,-0.09523809523809532,-0.3703703703703704
1757,CTL,2016-10-20,0.5,3337.0,1143.0,1.727272727272727,-0.7083333333333334
1758,CTL,2016-10-24,0.2,2106.0,139.0,-0.8181818181818182,0.2777777777777776
1759,CTB,2016-10-18,0.6,148.0,100.0,-0.25000000000000006,-0.21875000000000006
1760,CTB,2016-10-20,0.6,162.0,100.0,-0.5,0.06896551724137938
1761,CTB,2016-10-21,0.5,162.0,135.0,-0.676470588235294,0.38709677419354827
1762,CTB,2016-10-24,0.5,165.0,135.0,-0.33333333333333326,-0.6551724137931034
1763,CSX,2016-10-17,0.5,3601.0,1663.0,-0.5833333333333334,0.09876543209876537
1764,CSX,2016-10-18,0.3,3658.0,1683.0,-0.2962962962962964,-0.1851851851851852
1765,CSX,2016-10-19,0.5,3663.0,1709.0,-0.5384615384615385,0.22368421052631585
1766,CSX,2016-10-24,0.3,4354.0,4603.0,0.29411764705882343,-0.21100917431192667
1767,CST,2016-10-26,0.7,209.0,20.0,-0.979591836734694,-0.8
1768,CSLT,2016-10-26,0.3,75.0,10.0,-0.888888888888889,0.05555555555555548
1769,CSIQ,2016-10-25,0.6,10.0,40.0,-0.4117647058823529,0.1538461538461538
1770,CSIQ,2016-10-26,0.6,10.0,40.0,-0.37500000000000006,0.11111111111111104
1771,CSCO,2016-10-06,0.6,3789.0,4114.0,-0.5270270270270271,0.7126436781609196
1772,CSCO,2016-10-11,0.6,3822.0,4534.0,-0.4253731343283582,0.4534883720930233
1773,CSCO,2016-10-12,0.5,3969.0,4698.0,-0.4035087719298245,0.2222222222222222
1774,CSCO,2016-10-17,0.7,64.0,72.0,-0.09345794392523372,-0.3058823529411765
1775,CSCO,2016-10-19,0.6,102.0,72.0,-0.008695652173913052,-0.23188405797101438
1776,CSCO,2016-10-20,0.7,109.0,72.0,-0.07476635514018698,-0.1408450704225352
1777,CSCO,2016-10-21,0.5,109.0,72.0,0.2608695652173912,-0.3717948717948718
1778,CSCO,2016-10-26,0.6,8979.0,9946.0,0.08620689655172423,-0.012820512820512832
1779,CSC,2016-10-26,0.7,339.0,23.0,-0.515625,0.31999999999999995
1780,CRS,2016-10-25,0.7,205.0,8.0,-0.9782608695652175,1.5084745762711864
1781,CRR,2016-10-24,0.5,79.0,71.0,-0.9411764705882353,3.086956521739131
1782,CROX,2016-10-07,0.4,442.0,2121.0,-0.4166666666666667,0.0
1783,CROX,2016-10-10,0.4,442.0,2121.0,-0.5,0.09523809523809511
1784,CROX,2016-10-11,0.4,442.0,2121.0,-0.5384615384615385,0.21052631578947364
1785,CROX,2016-10-12,0.7,50.0,597.0,-0.21052631578947364,-0.09090909090909098
1786,CROX,2016-10-25,0.6,67.0,928.0,-0.4166666666666667,0.07692307692307682
1787,CROX,2016-10-26,0.5,70.0,928.0,-0.4,0.1333333333333333
1788,CRM,2016-10-19,0.5,183.0,10.0,0.28124999999999983,-0.3970149253731343
1789,CRM,2016-10-20,0.5,187.0,10.0,0.10294117647058826,-0.35692307692307695
1790,CRK,2016-10-25,0.7,198.0,13.0,-0.7105263157894737,-0.5365853658536586
1791,CREE,2016-10-06,0.5,302.0,138.0,-0.2553191489361702,0.03225806451612906
1792,CREE,2016-10-10,0.5,307.0,138.0,-0.27513227513227506,-0.006329113924050638
1793,CREE,2016-10-11,0.6,303.0,158.0,-0.1288659793814433,-0.13286713286713284
1794,CREE,2016-10-25,0.5,355.0,412.0,-0.6476190476190476,0.5217391304347827
1795,CREE,2016-10-26,0.5,363.0,412.0,-0.7254901960784313,0.6608695652173914
1796,CRC,2016-10-19,0.4,1258.0,645.0,-0.4166666666666667,-0.2631578947368421
1797,CRC,2016-10-20,0.6,1237.0,741.0,-0.6046511627906976,-0.07142857142857134
1798,CRC,2016-10-21,0.6,1237.0,741.0,-0.725,0.0
1799,CRC,2016-10-24,0.6,1238.0,861.0,-0.8571428571428571,0.4814814814814814
1800,CQP,2016-10-06,0.4,363.0,10.0,-0.3076923076923077,-0.0555555555555556
1801,CQP,2016-10-07,0.4,363.0,10.0,-0.27999999999999997,-0.1081081081081082
1802,CQP,2016-10-10,0.4,363.0,10.0,-0.2692307692307693,-0.14285714285714285
1803,CQP,2016-10-11,0.5,363.0,10.0,-0.2666666666666666,-0.1290322580645161
1804,CQP,2016-10-12,0.5,363.0,10.0,-0.19354838709677422,-0.2727272727272727
1805,CQP,2016-10-25,0.5,363.0,10.0,-0.8636363636363636,0.5483870967741934
1806,CQP,2016-10-26,0.4,365.0,10.0,-0.7222222222222222,0.2857142857142857
1807,CPN,2016-10-10,0.4,141.0,449.0,-0.14285714285714282,-0.17391304347826084
1808,COST,2016-10-06,0.5,645.0,213.0,-0.040404040404040435,-0.15533980582524284
1809,COST,2016-10-14,0.4,9.0,21.0,-0.31940298507462694,-0.11267605633802814
1810,COST,2016-10-17,0.4,9.0,26.0,0.10606060606060609,-0.41818181818181815
1811,COST,2016-10-20,0.3,26.0,26.0,0.0492424242424242,-0.34647887323943666
1812,COST,2016-10-21,0.3,28.0,53.0,-0.16845878136200723,-0.13225806451612906
1813,COST,2016-10-24,0.3,32.0,58.0,-0.31162790697674414,0.08450704225352121
1814,CORN,2016-10-21,0.7,315.0,218.0,-0.2777777777777778,-0.8571428571428572
1815,CORN,2016-10-24,0.6,315.0,219.0,-0.37500000000000006,-0.4
1816,COP,2016-10-14,0.4,25.0,19.0,-0.4466666666666667,-0.004310344827586115
1817,COP,2016-10-26,0.7,32.0,168.0,0.45569620253164556,-0.27027027027027023
1818,CONN,2016-10-20,0.5,291.0,862.0,-0.6190476190476191,-0.06250000000000006
1819,CONN,2016-10-21,0.5,291.0,862.0,-0.5625,-0.19999999999999996
1820,COL,2016-10-25,0.6,518.0,122.0,0.6888888888888888,-0.5303030303030303
1821,COL,2016-10-26,0.7,793.0,329.0,0.4509803921568629,-0.2962962962962964
1822,CNX,2016-10-20,0.5,636.0,386.0,-0.6153846153846154,0.42016806722689076
1823,CNX,2016-10-21,0.5,383.0,393.0,-0.5702479338842975,0.4504504504504504
1824,CNX,2016-10-24,0.6,796.0,7429.0,-0.4705882352941177,0.09473684210526324
1825,CNQ,2016-10-10,0.5,189.0,38.0,-0.2222222222222222,-0.26829268292682923
1826,CNQ,2016-10-12,0.6,189.0,38.0,-0.041666666666666706,-0.35294117647058815
1827,CNP,2016-10-14,0.6,314.0,2976.0,-0.0555555555555556,-0.4285714285714285
1828,CNP,2016-10-19,0.3,879.0,376.0,-0.33333333333333337,-0.26086956521739124
1829,CNP,2016-10-20,0.3,879.0,376.0,-0.6,-0.09523809523809532
1830,CNP,2016-10-21,0.6,312.0,3090.0,-0.3333333333333334,-0.19999999999999996
1831,CNO,2016-10-06,0.3,517.0,25.0,-0.35294117647058815,-0.08333333333333323
1832,CNO,2016-10-07,0.7,517.0,25.0,-0.23529411764705876,-0.20833333333333334
1833,CNO,2016-10-11,0.5,517.0,25.0,-0.3684210526315789,-0.050000000000000044
1834,CNO,2016-10-12,0.4,517.0,25.0,-0.3125,-0.217391304347826
1835,CNC,2016-10-25,0.4,285.0,272.0,-0.5,-0.04444444444444448
1836,CNC,2016-10-26,0.5,260.0,316.0,-0.6666666666666666,0.7090909090909091
1837,CMP,2016-10-07,0.4,491.0,1147.0,-0.6610169491525424,0.13953488372093037
1838,CMI,2016-10-26,0.5,1168.0,686.0,-0.54,0.11111111111111104
1839,CMG,2016-10-26,0.7,27.0,275.0,-0.7456647398843931,0.7575757575757576
1840,CMCSA,2016-10-07,0.549324831207802,787.0,625.0,-0.08467741935483869,0.0
1841,CMCSA,2016-10-14,0.5093632958801498,6.0,21.0,-0.37500000000000006,0.11299435028248585
1842,CMCSA,2016-10-17,0.5030487804878049,25.0,21.0,-0.28272251308900515,-0.12727272727272726
1843,CMCSA,2016-10-18,0.5057785888077859,25.0,21.0,-0.26857142857142857,-0.1301775147928994
1844,CMCSA,2016-10-19,0.48880597014925375,25.0,21.0,-0.7878787878787878,0.3895348837209303
1845,CMCSA,2016-10-20,0.531144211238998,25.0,21.0,-0.9454545454545454,0.7076023391812866
1846,CMCSA,2016-10-25,0.5833922261484099,1329.0,1038.0,-0.7880434782608696,1.119565217391304
1847,CMC,2016-10-24,0.62874251497006,356.0,13.0,-0.923076923076923,-0.09999999999999994
1848,CMA,2016-10-18,0.14668689934243803,616.0,192.0,1.46,-0.7881944444444445
1849,CMA,2016-10-19,0.277892756349953,2093.0,202.0,0.4655172413793103,-0.6335403726708074
1850,CM,2016-10-12,0.5111402359108781,64.0,736.0,0.15789473684210517,-0.49090909090909096
1851,CM,2016-10-25,0.5489051094890511,62.0,762.0,-0.46153846153846156,0.06818181818181814
1852,CM,2016-10-26,0.5260869565217391,92.0,772.0,-0.6153846153846154,0.31111111111111117
1853,CLNY,2016-10-25,0.7014218009478672,28.0,1000.0,-0.6875,0.2
1854,CLNY,2016-10-26,0.7419354838709677,28.0,1000.0,-0.6842105263157894,0.1304347826086958
